"timestamp","source_country","tz"
"2015-06-15T00:25:12.374058Z","CN","Asia/Chongqing"
"2015-06-15T00:25:57.871079Z","CN","Asia/Chongqing"
"2015-06-15T00:26:30.943884Z","CN","Europe/London"
"2015-06-15T00:26:51.855711Z","CN","Asia/Chongqing"
"2015-06-15T00:27:33.473892Z","CN","Asia/Shanghai"
"2015-06-15T00:27:57.396109Z","CN","America/Chicago"
"2015-06-15T00:28:14.681716Z","CN","America/Chicago"
"2015-06-15T00:28:53.768885Z","CN","America/Chicago"
"2015-06-15T00:29:02.882034Z","CN","America/Chicago"
"2015-06-15T00:29:38.866999Z","CN","America/Chicago"
"2015-06-15T00:29:45.629150Z","CN","America/Chicago"
"2015-06-15T00:30:12.309600Z","CN","Europe/London"
"2015-06-15T00:30:31.790742Z","CN","America/Chicago"
"2015-06-15T00:31:54.107586Z","CN","America/Chicago"
"2015-06-15T00:32:00.585593Z","CN","America/Chicago"
"2015-06-15T00:32:29.918872Z","CN","America/Chicago"
"2015-06-15T00:32:49.327493Z","CN","Europe/Amsterdam"
"2015-06-15T00:33:58.417854Z","CN","America/Chicago"
"2015-06-15T00:34:12.346280Z","CN","America/Chicago"
"2015-06-15T00:34:17.980085Z","CN","America/Chicago"
"2015-06-15T00:34:48.387693Z","CN","America/Chicago"
"2015-06-15T00:35:11.173993Z","CN","America/Chicago"
"2015-06-15T00:36:23.140643Z","CN","America/Chicago"
"2015-06-15T00:36:31.958093Z","CN","America/Chicago"
"2015-06-15T00:36:39.812046Z","CN","America/Chicago"
"2015-06-15T00:37:09.004003Z","CN","Asia/Shanghai"
"2015-06-15T00:37:33.633861Z","CN","America/Chicago"
"2015-06-15T00:38:47.221270Z","CN","America/Chicago"
"2015-06-15T00:38:57.165404Z","CN","America/Chicago"
"2015-06-15T00:39:02.205753Z","CN","America/Chicago"
"2015-06-15T00:39:32.433375Z","CN","America/Chicago"
"2015-06-15T00:39:53.659037Z","CN","America/Chicago"
"2015-06-15T00:41:10.482877Z","CN","America/Chicago"
"2015-06-15T00:41:23.761792Z","CN","America/Chicago"
"2015-06-15T00:41:40.075436Z","CN","America/Chicago"
"2015-06-15T00:41:56.834975Z","CN","America/Chicago"
"2015-06-15T00:43:45.777895Z","CN","Europe/London"
"2015-06-15T00:43:55.306333Z","CN","Europe/London"
"2015-06-15T00:43:58.960821Z","CN","Asia/Omsk"
"2015-06-15T00:44:19.571705Z","LT","Europe/Amsterdam"
"2015-06-15T00:45:43.127319Z","GB","Asia/Shanghai"
"2015-06-15T00:47:04.523335Z","CN","Europe/London"
"2015-06-15T00:47:32.046882Z","CN","Europe/Warsaw"
"2015-06-15T00:49:32.731196Z","CN","Australia/Perth"
"2015-06-15T00:50:08.176317Z","CN","Asia/Shanghai"
"2015-06-15T00:51:01.090084Z","KR","Asia/Omsk"
"2015-06-15T00:55:00.127430Z","KR","Asia/Shanghai"
"2015-06-15T00:55:56.938091Z","CN","Europe/London"
"2015-06-15T00:57:15.106411Z","LT","Europe/London"
"2015-06-15T00:58:45.852543Z","KR","Asia/Omsk"
"2015-06-15T01:06:45.046403Z","CN","Asia/Shanghai"
"2015-06-15T01:15:03.415474Z","CN","Europe/London"
"2015-06-15T01:19:53.097655Z","NL","Europe/Amsterdam"
"2015-06-15T01:23:12.662445Z","NL","Europe/Paris"
"2015-06-15T01:25:41.859470Z","NL","Europe/London"
"2015-06-15T01:32:01.117106Z","GB","Europe/Warsaw"
"2015-06-15T01:33:11.971460Z","NL","Asia/Shanghai"
"2015-06-15T01:37:34.100053Z","VN","Europe/Warsaw"
"2015-06-15T01:38:52.300059Z","NL","Europe/London"
"2015-06-15T01:41:15.648389Z","NL","Europe/Warsaw"
"2015-06-15T01:47:05.545854Z","IT","Asia/Omsk"
"2015-06-15T01:52:01.541233Z","NL","Pacific/Noumea"
"2015-06-15T02:11:07.432354Z","LT","Australia/Sydney"
"2015-06-15T02:14:35.691844Z","LT","Europe/Warsaw"
"2015-06-15T02:18:02.651412Z","GB","Europe/Amsterdam"
"2015-06-15T02:35:41.354043Z","CN","Europe/London"
"2015-06-15T02:37:43.411400Z","CN","Asia/Shanghai"
"2015-06-15T02:39:19.673324Z","CN","Europe/Warsaw"
"2015-06-15T02:41:54.143245Z","CN","Europe/Warsaw"
"2015-06-15T02:46:33.823382Z","CN","Europe/Paris"
"2015-06-15T02:50:40.377467Z","CN","Australia/Perth"
"2015-06-15T02:52:28.488219Z","CN","Europe/London"
"2015-06-15T02:56:24.457534Z","CN","America/Los_Angeles"
"2015-06-15T03:06:22.174434Z","CN","Europe/London"
"2015-06-15T03:38:52.069493Z","BR","Australia/Sydney"
"2015-06-15T03:46:49.734137Z","GB","Europe/London"
"2015-06-15T04:30:24.390008Z","GB","America/New_York"
"2015-06-15T04:47:51.201641Z","IT","Asia/Seoul"
"2015-06-15T05:05:40.215495Z","CN","America/New_York"
"2015-06-15T05:15:15.318638Z","CN","America/Los_Angeles"
"2015-06-15T05:18:37.188805Z","CN","Asia/Shanghai"
"2015-06-15T05:19:24.145512Z","GB","Asia/Shanghai"
"2015-06-15T05:21:17.622699Z","CN","Australia/Perth"
"2015-06-15T05:22:17.513658Z","CN","Asia/Seoul"
"2015-06-15T05:26:42.554313Z","CN","Europe/London"
"2015-06-15T05:27:49.230625Z","US","Asia/Seoul"
"2015-06-15T05:30:39.600031Z","CN","America/Los_Angeles"
"2015-06-15T05:30:43.757827Z","CN","Europe/London"
"2015-06-15T05:36:48.923882Z","CN","America/New_York"
"2015-06-15T05:39:51.248459Z","CN","Asia/Taipei"
"2015-06-15T05:47:43.274995Z","CN","America/Los_Angeles"
"2015-06-15T06:08:21.903647Z","KR","Asia/Shanghai"
"2015-06-15T06:09:50.342794Z","KR","Asia/Shanghai"
"2015-06-15T06:10:21.632516Z","KR","America/New_York"
"2015-06-15T06:10:46.785136Z","KR","Asia/Shanghai"
"2015-06-15T06:10:51.754383Z","KR","Asia/Shanghai"
"2015-06-15T06:11:11.224084Z","KR","Asia/Shanghai"
"2015-06-15T06:21:44.375482Z","GB","Asia/Shanghai"
"2015-06-15T06:45:29.447795Z","GB","America/Los_Angeles"
"2015-06-15T06:54:53.723006Z","CN","America/Chicago"
"2015-06-15T06:57:25.257906Z","CN","Asia/Shanghai"
"2015-06-15T07:05:51.486005Z","CN","Asia/Shanghai"
"2015-06-15T07:07:22.470999Z","CN","America/Los_Angeles"
"2015-06-15T07:09:55.895043Z","CN","America/New_York"
"2015-06-15T07:12:24.265892Z","CN","Asia/Shanghai"
"2015-06-15T07:13:58.452866Z","CN","Asia/Shanghai"
"2015-06-15T07:14:41.474160Z","CN","Asia/Shanghai"
"2015-06-15T07:14:54.472482Z","CN","America/Los_Angeles"
"2015-06-15T07:18:28.912584Z","CN","Asia/Shanghai"
"2015-06-15T07:20:17.803370Z","CN","Asia/Shanghai"
"2015-06-15T07:21:23.924321Z","CN","America/Los_Angeles"
"2015-06-15T07:21:55.654238Z","CN","Asia/Shanghai"
"2015-06-15T07:23:37.488369Z","CN","Asia/Shanghai"
"2015-06-15T07:23:59.380415Z","CN","Asia/Shanghai"
"2015-06-15T07:24:22.951151Z","CN","Asia/Shanghai"
"2015-06-15T07:24:42.577828Z","GB","Asia/Shanghai"
"2015-06-15T07:27:09.033149Z","CN","America/New_York"
"2015-06-15T07:28:41.849519Z","CN","Asia/Shanghai"
"2015-06-15T07:29:31.150885Z","CN","Asia/Shanghai"
"2015-06-15T07:31:09.435442Z","CN","Asia/Shanghai"
"2015-06-15T07:31:24.194950Z","CN","Asia/Shanghai"
"2015-06-15T07:31:58.802313Z","US","Asia/Shanghai"
"2015-06-15T07:32:20.759090Z","CN","Asia/Shanghai"
"2015-06-15T07:32:53.404144Z","CN","Asia/Shanghai"
"2015-06-15T07:34:36.091341Z","CN","Asia/Shanghai"
"2015-06-15T07:34:44.511238Z","CN","Asia/Shanghai"
"2015-06-15T07:36:28.160274Z","CN","Australia/Perth"
"2015-06-15T07:37:24.955260Z","CN","Australia/Sydney"
"2015-06-15T07:39:26.330514Z","CN","Asia/Shanghai"
"2015-06-15T07:42:05.432343Z","CN","Asia/Shanghai"
"2015-06-15T07:48:06.595887Z","IT","Asia/Shanghai"
"2015-06-15T08:05:39.450152Z","US","Asia/Shanghai"
"2015-06-15T08:05:50.745861Z","US","Asia/Shanghai"
"2015-06-15T08:07:03.121006Z","KR","Asia/Shanghai"
"2015-06-15T08:07:34.400123Z","GB","Asia/Shanghai"
"2015-06-15T08:10:52.930656Z","KR","Asia/Shanghai"
"2015-06-15T08:12:31.517183Z","KR","America/New_York"
"2015-06-15T08:13:21.685036Z","KR","Asia/Shanghai"
"2015-06-15T08:13:26.909891Z","KR","Asia/Shanghai"
"2015-06-15T08:13:29.657260Z","KR","Asia/Shanghai"
"2015-06-15T08:13:38.087762Z","KR","Asia/Shanghai"
"2015-06-15T08:28:56.869490Z","CN","Asia/Shanghai"
"2015-06-15T08:30:38.744265Z","CN","Asia/Shanghai"
"2015-06-15T08:32:27.870815Z","CN","Asia/Shanghai"
"2015-06-15T08:34:54.926375Z","CN","Asia/Shanghai"
"2015-06-15T08:39:21.870460Z","CN","Asia/Shanghai"
"2015-06-15T08:41:03.944526Z","BR","Asia/Shanghai"
"2015-06-15T08:44:26.581754Z","CN","Asia/Shanghai"
"2015-06-15T08:44:44.176904Z","CN","Asia/Shanghai"
"2015-06-15T08:46:57.944332Z","CN","Asia/Shanghai"
"2015-06-15T08:47:35.183859Z","CN","Europe/Amsterdam"
"2015-06-15T08:48:32.936598Z","CN","Europe/London"
"2015-06-15T08:49:31.418688Z","GB","Asia/Karachi"
"2015-06-15T08:49:34.213750Z","CN","Asia/Shanghai"
"2015-06-15T08:49:52.161117Z","CN","Asia/Seoul"
"2015-06-15T08:51:09.743688Z","CN","Europe/London"
"2015-06-15T08:55:57.295564Z","CN","Asia/Seoul"
"2015-06-15T08:56:10.497778Z","CN","Asia/Seoul"
"2015-06-15T09:21:18.418451Z","VN","Asia/Seoul"
"2015-06-15T09:22:16.321796Z","VN","Asia/Seoul"
"2015-06-15T09:27:08.839923Z","CN","Asia/Seoul"
"2015-06-15T09:30:43.271854Z","GB","Asia/Seoul"
"2015-06-15T09:40:49.299401Z","VN","Europe/Berlin"
"2015-06-15T09:44:57.884247Z","BR","Asia/Seoul"
"2015-06-15T09:46:07.442176Z","NL","Australia/Sydney"
"2015-06-15T09:47:03.954974Z","CN","America/Los_Angeles"
"2015-06-15T09:49:32.321377Z","CN","America/Chicago"
"2015-06-15T09:50:35.436988Z","CN","Europe/London"
"2015-06-15T09:51:08.960516Z","LT","America/Chicago"
"2015-06-15T09:52:12.598388Z","LT","Australia/Perth"
"2015-06-15T09:52:16.300058Z","CN","America/Chicago"
"2015-06-15T09:53:12.115083Z","CN","America/Los_Angeles"
"2015-06-15T09:53:56.831672Z","CN","America/Chicago"
"2015-06-15T09:55:03.555747Z","LT","Europe/Amsterdam"
"2015-06-15T09:55:42.980659Z","CN","America/Chicago"
"2015-06-15T09:56:05.607787Z","CN","America/Chicago"
"2015-06-15T09:58:09.590535Z","CN","America/Chicago"
"2015-06-15T09:59:06.619383Z","CN","America/Chicago"
"2015-06-15T10:06:39.947235Z","CN","Asia/Seoul"
"2015-06-15T10:07:59.975877Z","CN","America/Chicago"
"2015-06-15T10:08:50.981547Z","CN","America/Chicago"
"2015-06-15T10:09:29.394082Z","CN","America/Chicago"
"2015-06-15T10:11:50.445249Z","CN","Asia/Seoul"
"2015-06-15T10:13:47.122474Z","GB","America/Chicago"
"2015-06-15T10:13:50.258378Z","CN","America/Chicago"
"2015-06-15T10:16:39.445317Z","CN","America/Chicago"
"2015-06-15T10:17:25.895183Z","CN","America/Chicago"
"2015-06-15T10:18:19.798405Z","CN","Asia/Seoul"
"2015-06-15T10:19:11.411688Z","CN","Europe/Vienna"
"2015-06-15T10:19:18.402935Z","CN","America/Chicago"
"2015-06-15T10:19:25.064464Z","CN","America/Chicago"
"2015-06-15T10:19:33.594014Z","CN","America/Chicago"
"2015-06-15T10:19:55.297923Z","CN","Europe/London"
"2015-06-15T10:22:26.752081Z","CN","America/Chicago"
"2015-06-15T10:22:42.677180Z","CN","America/Chicago"
"2015-06-15T10:23:47.735492Z","CN","America/Chicago"
"2015-06-15T10:25:43.789237Z","CN","America/Chicago"
"2015-06-15T10:26:56.061830Z","CN","Asia/Seoul"
"2015-06-15T10:27:00.042872Z","CN","America/Chicago"
"2015-06-15T10:27:34.062795Z","CN","America/Chicago"
"2015-06-15T10:28:09.588355Z","CN","America/Chicago"
"2015-06-15T10:28:15.775249Z","CN","America/Chicago"
"2015-06-15T10:29:02.557833Z","CN","Asia/Seoul"
"2015-06-15T10:29:11.176548Z","CN","Asia/Seoul"
"2015-06-15T10:29:46.205451Z","CN","America/Chicago"
"2015-06-15T10:32:23.211235Z","CN","America/Los_Angeles"
"2015-06-15T10:32:55.355635Z","CN","America/Chicago"
"2015-06-15T10:33:19.033281Z","CN","America/Chicago"
"2015-06-15T10:33:44.192908Z","CN","America/Chicago"
"2015-06-15T10:33:48.192276Z","CN","Asia/Seoul"
"2015-06-15T10:34:25.359955Z","CN","Pacific/Noumea"
"2015-06-15T10:34:34.933299Z","CN","America/Chicago"
"2015-06-15T10:34:53.808478Z","CN","America/Chicago"
"2015-06-15T10:35:29.696020Z","CN","America/Chicago"
"2015-06-15T10:37:55.913021Z","CN","America/Chicago"
"2015-06-15T10:38:06.135321Z","CN","Asia/Seoul"
"2015-06-15T10:38:26.773909Z","CN","Asia/Seoul"
"2015-06-15T10:38:33.332387Z","CN","Asia/Seoul"
"2015-06-15T10:39:01.329532Z","CN","Asia/Seoul"
"2015-06-15T10:39:27.752545Z","CN","America/Chicago"
"2015-06-15T10:39:36.699984Z","TH","Asia/Seoul"
"2015-06-15T10:39:42.964012Z","CN","America/Los_Angeles"
"2015-06-15T10:39:45.510229Z","CN","America/Los_Angeles"
"2015-06-15T10:40:12.164586Z","UA","America/Los_Angeles"
"2015-06-15T10:40:26.296386Z","CN","America/Chicago"
"2015-06-15T10:40:34.313634Z","CN","Asia/Seoul"
"2015-06-15T10:40:51.847289Z","BR","Asia/Seoul"
"2015-06-15T10:42:49.751018Z","CN","Asia/Seoul"
"2015-06-15T10:42:50.263071Z","CN","Europe/London"
"2015-06-15T10:43:22.110698Z","CN","Asia/Seoul"
"2015-06-15T10:43:48.120225Z","CN","Asia/Seoul"
"2015-06-15T10:44:00.311351Z","CN","Asia/Seoul"
"2015-06-15T10:44:31.070651Z","CN","Asia/Seoul"
"2015-06-15T10:45:11.313678Z","CN","Asia/Seoul"
"2015-06-15T10:45:21.270360Z","CN","Asia/Seoul"
"2015-06-15T10:47:20.102584Z","CN","Asia/Seoul"
"2015-06-15T10:47:23.978103Z","CN","Asia/Seoul"
"2015-06-15T10:47:32.424198Z","IT","Asia/Seoul"
"2015-06-15T10:48:00.891496Z","CN","Asia/Seoul"
"2015-06-15T10:48:17.188435Z","CN","Asia/Seoul"
"2015-06-15T10:49:03.400376Z","CN","Asia/Seoul"
"2015-06-15T10:49:39.121107Z","CN","Asia/Seoul"
"2015-06-15T10:49:56.779889Z","CN","America/New_York"
"2015-06-15T10:55:52.213933Z","GB","Asia/Seoul"
"2015-06-15T11:08:37.999803Z","LT","Asia/Seoul"
"2015-06-15T11:16:03.417677Z","VN","Asia/Seoul"
"2015-06-15T11:16:25.146328Z","CN","Asia/Seoul"
"2015-06-15T11:17:49.465806Z","VN","Asia/Seoul"
"2015-06-15T11:17:58.686416Z","CN","Asia/Seoul"
"2015-06-15T11:19:54.490655Z","CN","Asia/Seoul"
"2015-06-15T11:21:13.519105Z","CN","Asia/Seoul"
"2015-06-15T11:22:18.437606Z","CN","Asia/Seoul"
"2015-06-15T11:23:01.152330Z","VN","Asia/Seoul"
"2015-06-15T11:25:01.207453Z","NL","Asia/Seoul"
"2015-06-15T11:27:00.514820Z","CN","Asia/Seoul"
"2015-06-15T11:27:35.057435Z","US","Asia/Seoul"
"2015-06-15T11:31:06.450376Z","US","Asia/Seoul"
"2015-06-15T11:32:03.553310Z","CN","America/Los_Angeles"
"2015-06-15T11:33:33.799336Z","BR","America/Los_Angeles"
"2015-06-15T11:35:48.169973Z","CN","Europe/Paris"
"2015-06-15T11:38:08.754968Z","GB","Europe/Amsterdam"
"2015-06-15T11:43:24.297788Z","CN","Europe/London"
"2015-06-15T11:46:00.119680Z","LT","Europe/London"
"2015-06-15T12:06:19.870917Z","US","America/New_York"
"2015-06-15T12:14:35.210023Z","VN","America/Los_Angeles"
"2015-06-15T12:16:27.793605Z","VN","Asia/Karachi"
"2015-06-15T12:19:44.794292Z","VN","America/Los_Angeles"
"2015-06-15T12:20:20.670002Z","GB","America/Los_Angeles"
"2015-06-15T12:22:17.286913Z","BR","America/Los_Angeles"
"2015-06-15T12:39:03.659335Z","CN","Europe/Paris"
"2015-06-15T12:40:22.729862Z","CN","America/Los_Angeles"
"2015-06-15T12:40:32.338134Z","TH","America/Los_Angeles"
"2015-06-15T12:42:36.368421Z","CN","Europe/Amsterdam"
"2015-06-15T12:44:59.725809Z","CN","Asia/Karachi"
"2015-06-15T12:45:12.365979Z","US","America/Los_Angeles"
"2015-06-15T12:49:26.832649Z","CN","Europe/Paris"
"2015-06-15T12:52:10.957744Z","UA","Asia/Shanghai"
"2015-06-15T12:52:48.014564Z","CN","Europe/London"
"2015-06-15T12:53:20.123617Z","CN","Asia/Shanghai"
"2015-06-15T12:54:18.398350Z","CN","Asia/Shanghai"
"2015-06-15T12:57:50.508029Z","CN","Asia/Shanghai"
"2015-06-15T13:05:59.815704Z","KR","Asia/Shanghai"
"2015-06-15T13:08:34.372204Z","BR","Europe/Amsterdam"
"2015-06-15T13:13:56.936008Z","KR","Asia/Shanghai"
"2015-06-15T13:15:17.048001Z","KR","Asia/Shanghai"
"2015-06-15T13:15:50.433426Z","KR","Europe/Rome"
"2015-06-15T13:16:08.158741Z","KR","Europe/Paris"
"2015-06-15T13:16:21.175026Z","KR","Europe/Berlin"
"2015-06-15T13:16:30.105164Z","KR","Europe/Amsterdam"
"2015-06-15T13:19:00.753154Z","CN","Asia/Singapore"
"2015-06-15T13:30:26.261150Z","CN","America/New_York"
"2015-06-15T13:32:28.364844Z","LT","Asia/Shanghai"
"2015-06-15T13:39:09.816845Z","VN","Asia/Shanghai"
"2015-06-15T13:41:10.957603Z","VN","America/Chicago"
"2015-06-15T13:42:10.268267Z","SE","Asia/Tehran"
"2015-06-15T13:43:26.692713Z","VN","Europe/Amsterdam"
"2015-06-15T13:44:06.026894Z","AU","Europe/Rome"
"2015-06-15T13:44:31.869116Z","GB","Pacific/Noumea"
"2015-06-15T13:53:41.026713Z","BR","Europe/Paris"
"2015-06-15T13:58:28.330632Z","CN","Pacific/Noumea"
"2015-06-15T14:06:29.594692Z","GB","Europe/Amsterdam"
"2015-06-15T14:08:30.477517Z","US","Asia/Shanghai"
"2015-06-15T14:12:24.812467Z","CN","Asia/Shanghai"
"2015-06-15T14:13:18.997339Z","CN","America/New_York"
"2015-06-15T14:14:13.624393Z","CN","Pacific/Noumea"
"2015-06-15T14:14:45.247363Z","VN","Asia/Shanghai"
"2015-06-15T14:16:35.588823Z","CN","Asia/Shanghai"
"2015-06-15T14:16:49.175284Z","VN","Asia/Shanghai"
"2015-06-15T14:18:38.048083Z","VN","Asia/Shanghai"
"2015-06-15T14:23:31.721963Z","TH","Asia/Shanghai"
"2015-06-15T14:24:47.538587Z","US","Asia/Shanghai"
"2015-06-15T14:27:50.304938Z","GB","Asia/Shanghai"
"2015-06-15T14:30:19.770248Z","US","Asia/Shanghai"
"2015-06-15T14:35:01.034764Z","US","Asia/Shanghai"
"2015-06-15T14:36:52.841393Z","BR","Asia/Shanghai"
"2015-06-15T14:43:04.436748Z","US","Europe/Amsterdam"
"2015-06-15T14:46:37.158963Z","US","Asia/Shanghai"
"2015-06-15T14:47:10.696788Z","CN","Europe/Rome"
"2015-06-15T14:50:00.013064Z","CN","Asia/Shanghai"
"2015-06-15T14:50:09.588517Z","US","Asia/Shanghai"
"2015-06-15T14:55:13.828275Z","CN","Asia/Shanghai"
"2015-06-15T14:59:04.769201Z","US","Asia/Shanghai"
"2015-06-15T15:10:56.907681Z","GB","Asia/Shanghai"
"2015-06-15T15:19:16.813830Z","BR","Pacific/Noumea"
"2015-06-15T15:23:16.294183Z","LT","Asia/Shanghai"
"2015-06-15T15:34:53.317785Z","US","Asia/Shanghai"
"2015-06-15T15:35:47.869697Z","US","Asia/Shanghai"
"2015-06-15T15:37:32.687796Z","US","Asia/Shanghai"
"2015-06-15T15:39:28.122084Z","NL","Asia/Shanghai"
"2015-06-15T15:41:28.799319Z","US","Asia/Shanghai"
"2015-06-15T15:44:06.157309Z","US","Asia/Shanghai"
"2015-06-15T15:48:33.440142Z","AU","Asia/Shanghai"
"2015-06-15T15:52:57.220140Z","GB","Asia/Shanghai"
"2015-06-15T15:53:25.648528Z","US","Asia/Shanghai"
"2015-06-15T15:57:04.084294Z","US","Asia/Shanghai"
"2015-06-15T16:01:54.550961Z","US","Asia/Shanghai"
"2015-06-15T16:05:51.795006Z","US","Asia/Shanghai"
"2015-06-15T16:08:06.452863Z","US","Asia/Shanghai"
"2015-06-15T16:08:25.201398Z","US","America/Los_Angeles"
"2015-06-15T16:09:36.086782Z","US","Asia/Shanghai"
"2015-06-15T16:13:33.493901Z","US","Asia/Shanghai"
"2015-06-15T16:17:32.359199Z","US","Asia/Shanghai"
"2015-06-15T16:18:56.022937Z","US","Asia/Shanghai"
"2015-06-15T16:30:07.364964Z","CN","Asia/Shanghai"
"2015-06-15T16:30:48.640229Z","US","America/Detroit"
"2015-06-15T16:32:40.433902Z","CN","Asia/Shanghai"
"2015-06-15T16:33:30.435356Z","GB","Asia/Shanghai"
"2015-06-15T16:35:14.233052Z","US","Asia/Shanghai"
"2015-06-15T16:39:13.239165Z","US","Asia/Shanghai"
"2015-06-15T16:39:30.397743Z","CN","Asia/Shanghai"
"2015-06-15T16:40:14.087149Z","US","Asia/Shanghai"
"2015-06-15T16:43:03.944749Z","CN","Asia/Shanghai"
"2015-06-15T16:43:45.653417Z","CN","Asia/Shanghai"
"2015-06-15T16:44:14.049617Z","BR","Asia/Shanghai"
"2015-06-15T16:46:07.239678Z","CN","Asia/Shanghai"
"2015-06-15T16:58:35.816977Z","CN","America/Los_Angeles"
"2015-06-15T17:13:49.549076Z","GB","Asia/Shanghai"
"2015-06-15T17:14:10.022707Z","NL","Asia/Shanghai"
"2015-06-15T17:20:51.641642Z","TW","Asia/Shanghai"
"2015-06-15T17:24:38.252249Z","BR","Asia/Shanghai"
"2015-06-15T17:44:17.045057Z","TH","Asia/Shanghai"
"2015-06-15T17:53:33.151715Z","GB","America/Los_Angeles"
"2015-06-15T18:34:15.275304Z","GB","Asia/Shanghai"
"2015-06-15T18:43:02.757639Z","BR","America/Los_Angeles"
"2015-06-15T18:50:15.465837Z","NL","Asia/Shanghai"
"2015-06-15T18:58:28.178204Z","US","Asia/Shanghai"
"2015-06-15T19:14:58.056803Z","GB","Asia/Shanghai"
"2015-06-15T19:22:00.427325Z","BR","Asia/Shanghai"
"2015-06-15T19:56:48.346933Z","GB","America/Los_Angeles"
"2015-06-15T20:21:18.866207Z","FR","Asia/Shanghai"
"2015-06-15T20:26:47.919043Z","NL","Asia/Shanghai"
"2015-06-15T20:38:17.381077Z","GB","Asia/Shanghai"
"2015-06-15T20:38:44.082428Z","BR","Asia/Shanghai"
"2015-06-15T21:16:46.645077Z","BR","Asia/Shanghai"
"2015-06-15T22:08:17.124204Z","PK","Asia/Shanghai"
"2015-06-15T22:20:08.504500Z","AU","Asia/Shanghai"
"2015-06-15T22:22:16.603890Z","US","Asia/Shanghai"
"2015-06-15T22:30:00.189571Z","CN","Asia/Shanghai"
"2015-06-15T22:44:00.179285Z","GB","Asia/Shanghai"
"2015-06-15T23:14:34.515157Z","CN","Asia/Shanghai"
"2015-06-15T23:23:33.730550Z","GB","America/Los_Angeles"
"2015-06-15T23:56:26.064615Z","NL","Asia/Shanghai"
"2015-06-16T00:09:23.852805Z","AU","Asia/Shanghai"
"2015-06-16T00:14:44.512274Z","CN","Asia/Shanghai"
"2015-06-16T00:20:57.395239Z","PK","Asia/Shanghai"
"2015-06-16T00:27:33.068033Z","CN","Asia/Shanghai"
"2015-06-16T00:28:20.701651Z","NL","Asia/Shanghai"
"2015-06-16T00:31:41.828345Z","NL","Asia/Shanghai"
"2015-06-16T00:33:11.957947Z","NL","Asia/Shanghai"
"2015-06-16T00:34:11.721252Z","NL","Asia/Shanghai"
"2015-06-16T00:39:11.136877Z","GB","America/Los_Angeles"
"2015-06-16T00:41:39.443537Z","NL","Asia/Shanghai"
"2015-06-16T00:47:18.298923Z","NL","Asia/Shanghai"
"2015-06-16T00:50:06.797854Z","NL","Asia/Shanghai"
"2015-06-16T00:58:10.436344Z","NL","Asia/Shanghai"
"2015-06-16T00:58:13.874032Z","US","Asia/Shanghai"
"2015-06-16T01:05:56.463143Z","IL","America/Los_Angeles"
"2015-06-16T01:07:32.332189Z","NL","Asia/Shanghai"
"2015-06-16T01:10:25.132679Z","CN","Asia/Shanghai"
"2015-06-16T01:22:54.356277Z","CN","Asia/Shanghai"
"2015-06-16T01:23:52.438491Z","GB","Asia/Shanghai"
"2015-06-16T01:46:16.535433Z","AU","Asia/Shanghai"
"2015-06-16T01:49:53.314167Z","CN","America/Los_Angeles"
"2015-06-16T01:53:46.171005Z","SG","Asia/Shanghai"
"2015-06-16T01:57:09.583669Z","TH","America/Los_Angeles"
"2015-06-16T02:06:06.498468Z","CN","Asia/Shanghai"
"2015-06-16T02:18:21.870421Z","CN","Asia/Shanghai"
"2015-06-16T02:18:27.663352Z","CN","Asia/Shanghai"
"2015-06-16T02:31:09.000825Z","PK","Asia/Shanghai"
"2015-06-16T02:40:22.886119Z","CN","Asia/Shanghai"
"2015-06-16T02:46:22.348389Z","US","Asia/Shanghai"
"2015-06-16T02:53:17.213453Z","GB","Europe/Madrid"
"2015-06-16T03:11:25.032220Z","US","Asia/Shanghai"
"2015-06-16T03:13:23.351905Z","CN","Europe/Madrid"
"2015-06-16T03:16:56.688478Z","KR","Asia/Shanghai"
"2015-06-16T03:32:47.536911Z","US","Asia/Shanghai"
"2015-06-16T03:34:04.428869Z","GB","Asia/Shanghai"
"2015-06-16T03:53:12.943373Z","FR","Asia/Shanghai"
"2015-06-16T03:56:55.734653Z","CN","Asia/Shanghai"
"2015-06-16T04:06:16.536700Z","KR","Asia/Shanghai"
"2015-06-16T04:08:53.815255Z","CN","Asia/Shanghai"
"2015-06-16T04:14:08.656117Z","GB","Europe/Madrid"
"2015-06-16T04:21:32.402137Z","CN","Asia/Shanghai"
"2015-06-16T04:25:14.829152Z","CN","Asia/Shanghai"
"2015-06-16T04:30:11.938976Z","CN","Asia/Shanghai"
"2015-06-16T04:31:56.473861Z","CN","Asia/Shanghai"
"2015-06-16T04:32:29.130089Z","CN","Asia/Shanghai"
"2015-06-16T04:32:53.135459Z","CN","America/Los_Angeles"
"2015-06-16T04:32:55.664951Z","CN","Asia/Shanghai"
"2015-06-16T04:33:06.766775Z","CN","America/Los_Angeles"
"2015-06-16T04:35:45.227329Z","CN","Asia/Shanghai"
"2015-06-16T04:42:51.076001Z","CN","Asia/Shanghai"
"2015-06-16T04:44:15.394139Z","CN","Asia/Shanghai"
"2015-06-16T04:44:30.805769Z","CN","Asia/Shanghai"
"2015-06-16T04:45:01.799209Z","CN","Asia/Shanghai"
"2015-06-16T04:45:22.547783Z","CN","Asia/Shanghai"
"2015-06-16T04:45:41.888339Z","CN","America/Los_Angeles"
"2015-06-16T04:47:14.215937Z","CN","Asia/Shanghai"
